is_forex,is_jpy_pair,is_xau,is_xag,is_index,is_crypto,is_dxy,session_asian,session_london,session_ny,killzone_asian_open,killzone_london_open,killzone_london_close,killzone_ny_open,killzone_ny_close,day_monday,day_tuesday,day_wednesday,day_thursday,day_friday,hour_sin,hour_cos,dxy_price,dxy_kj_h1,dxy_vs_kj_h1,news_count,is_high_news_day,price,score,max_score,score_pct,bias,alignment,sl,tp,rr,kj_h1,d_kj_h1,kj_m30,d_kj_m30,kj_m15,d_kj_m15,kj_m5,d_kj_m5,kj_h4,d_kj_h4,kj_d1,d_kj_d1,tk_h1,d_tk_h1,tk_m30,d_tk_m30,tk_m15,d_tk_m15,tk_m5,d_tk_m5,tk_h4,d_tk_h4,tk_d1,d_tk_d1,tkx_h1,tkx_h4,tkx_d1,tkx_w1,tkx_mn,kumo_h1,kumo_h4,kumo_d1,kumo_w1,kumo_mn,kj_m30_cross_bear,kj_m30_cross_bull,tk_m30_cross_bear,tk_m30_cross_bull,kj_m15_cross_bear,kj_m15_cross_bull,tk_m15_cross_bear,tk_m15_cross_bull,kj_m5_cross_bear,kj_m5_cross_bull,tk_m5_cross_bear,tk_m5_cross_bull,flat_h1,flat_h4,fvg_active_count,ob_h1_bear_level,ob_h1_bull_level,ob_h4_bear_level,ob_h4_bull_level,ob_d1_bear_level,ob_d1_bull_level,asian_high_swept,asian_low_swept,london_high_swept,london_low_swept,swept_both,vol_hvn_h1,vol_lvn_h1,vol_hvn_h4,vol_lvn_h4,vol_hvn_d1,vol_lvn_d1,mss_h1_bull,mss_h1_bear,mss_h4_bull,mss_h4_bear,mss_d1_bull,mss_d1_bear,compression_pips,tkx_h1_conflict,outcome
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,21014.74,72.0,109.0,0.6605504587155964,-1.0,6.0,21143.75,20756.72,2.0,21143.75,-1290099.999999984,0.0,0.0,0.0,0.0,0.0,0.0,21410.75,-3960099.999999984,21370.5,-3557599.999999984,21119.65,-1049099.9999999986,0.0,0.0,0.0,0.0,0.0,0.0,21203.15,-1884099.9999999986,21397.5,-3827599.999999984,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21704.25,0.0,22037.35,20722.05,22106.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,5883.48,84.0,109.0,0.7706422018348624,-1.0,7.0,5899.32,5851.8,2.0,5899.32,-158400.00000000146,0.0,0.0,0.0,0.0,0.0,0.0,5954.765,-712850.0000000077,5948.115,-646350.0000000022,5895.27,-117900.00000000873,0.0,0.0,0.0,0.0,0.0,0.0,5913.22,-297400.0000000069,5933.3150000000005,-498350.00000000943,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5962.42,0.0,6070.31,5796.32,6074.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,1.02666,84.0,109.0,0.7706422018348624,-1.0,7.0,1.02997,1.02003,2.0,1.0299749999999999,-33.149999999999565,0.0,0.0,0.0,0.0,0.0,0.0,1.0341200000000002,-74.60000000000244,1.04269,-160.2999999999999,1.027685,-10.250000000000536,0.0,0.0,0.0,0.0,0.0,0.0,1.032205,-55.45000000000133,1.0341200000000002,-74.60000000000244,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04583,0.0,1.05031,0.0,1.09364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,1.23795,84.0,109.0,0.7706422018348624,-1.0,7.0,1.24462,1.22462,2.0,1.244615,-66.64999999999921,0.0,0.0,0.0,0.0,0.0,0.0,1.24794,-99.89999999999944,1.25815,-201.99999999999994,1.23865,-6.999999999999229,0.0,0.0,0.0,0.0,0.0,0.0,1.245305,-73.55000000000001,1.250925,-129.7499999999996,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.25339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,157.531,84.0,109.0,0.7706422018348624,1.0,7.0,157.1405,158.312,2.0,157.1405,39.050000000000296,0.0,0.0,0.0,0.0,0.0,0.0,157.0485,48.25000000000159,153.361,417.0000000000016,157.2405,29.050000000000864,0.0,0.0,0.0,0.0,0.0,0.0,157.1405,39.050000000000296,156.256,127.50000000000057,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.467,0.0,151.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,0.62016,60.0,109.0,0.5504587155963303,-1.0,5.0,0.62127,0.61794,2.0,0.6201000000000001,0.5999999999994898,0.0,0.0,0.0,0.0,0.0,0.0,0.62127,-11.099999999999444,0.635345,-151.85000000000005,0.620635,-4.750000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.620075,0.8500000000000174,0.62266,-24.999999999999467,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6327,0.0,0.63777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,1.44043,72.0,109.0,0.6605504587155964,1.0,6.0,1.43934,1.4426,2.0,1.4405299999999999,-0.9999999999976694,0.0,0.0,0.0,0.0,0.0,0.0,1.4393449999999999,10.850000000002247,1.4222549999999998,181.75000000000273,1.4417,-12.699999999998823,0.0,0.0,0.0,0.0,0.0,0.0,1.440265,1.6500000000019277,1.44011,3.20000000000098,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,0.91237,84.0,109.0,0.7706422018348624,1.0,7.0,0.90878,0.91954,2.0,0.908785,35.850000000000605,0.0,0.0,0.0,0.0,0.0,0.0,0.906045,63.25000000000025,0.89352,188.50000000000034,0.9106650000000001,17.049999999999564,0.0,0.0,0.0,0.0,0.0,0.0,0.9086650000000001,37.049999999999585,0.90236,100.09999999999964,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.89209,0.0,0.86156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,161.728,60.0,109.0,0.5504587155963303,-1.0,5.0,162.0975,160.989,2.0,162.0975,-36.949999999998795,0.0,0.0,0.0,0.0,0.0,0.0,162.8895,-116.14999999999895,160.531,119.70000000000027,161.578,15.000000000000568,0.0,0.0,0.0,0.0,0.0,0.0,162.14499999999998,-41.69999999999732,162.3715,-64.34999999999889,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,164.858,0.0,0.0,160.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,195.015,60.0,109.0,0.5504587155963303,-1.0,5.0,195.853,193.339,2.0,195.853,-83.80000000000223,0.0,0.0,0.0,0.0,0.0,0.0,196.5655,-155.04999999999995,193.51,150.49999999999955,194.7505,26.449999999999818,0.0,0.0,0.0,0.0,0.0,0.0,195.853,-83.80000000000223,196.501,-148.60000000000184,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,2657.07,72.0,109.0,0.6605504587155964,1.0,6.0,2656.23,2658.75,2.0,2640.925,161.44999999999982,0.0,0.0,0.0,0.0,0.0,0.0,2628.1549999999997,289.1500000000042,2656.23,8.400000000001455,2648.14,89.30000000000291,0.0,0.0,0.0,0.0,0.0,0.0,2632.8050000000003,242.64999999999873,2623.355,337.15000000000146,1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2586.58,2712.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,42379.16,84.0,109.0,0.7706422018348624,-1.0,7.0,42516.01,42105.46,2.0,42516.01,-1368499.9999999856,0.0,0.0,0.0,0.0,0.0,0.0,42734.11,-3549499.999999971,43551.880000000005,-11727200.000000011,42501.41,-1222500.0,0.0,0.0,0.0,0.0,0.0,0.0,42516.01,-1368499.9999999856,42684.11,-3049499.999999971,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42907.36,42024.66,0.0,41774.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,20974.14,84.0,109.0,0.7706422018348624,-1.0,7.0,21023.6,20875.22,2.0,21023.6,-494599.99999999127,0.0,0.0,0.0,0.0,0.0,0.0,21301.5,-3273600.0000000056,21370.5,-3963600.0000000056,21011.9,-377600.0000000204,0.0,0.0,0.0,0.0,0.0,0.0,21038.25,-641100.0000000058,21291.05,-3169099.9999999986,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22037.35,20722.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,5870.88,84.0,109.0,0.7706422018348624,-1.0,7.0,5884.37,5843.9,2.0,5884.37,-134899.99999999782,0.0,0.0,0.0,0.0,0.0,0.0,5935.5650000000005,-646850.000000004,5948.115,-772349.9999999967,5880.719999999999,-98399.99999999236,0.0,0.0,0.0,0.0,0.0,0.0,5884.37,-134899.99999999782,5920.915,-500349.99999999854,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6070.31,5796.32,6074.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
