price,score,max_score,score_pct,bias,alignment,kj_h1,kj_h4,kj_d1,kj_w1,kj_mn,d_kj_h4,tk_h1,tk_h4,tk_d1,d_tk_h4,d_tk_d1,tkx_h1,tkx_h4,tkx_d1,kumo_h1,kumo_h4,kumo_d1,sl,tp,rr,d_sl_pips,d_tp_pips,is_forex,is_jpy,is_xau,is_index,is_dxy,day_of_week,month,outcome
25517.96,72,109,0.6666666666666666,-1.0,6,25684.245000000003,25814.34,25550.35,24482.004999999997,0.0,-2963800.0000000102,25634.18,25759.489999999998,25550.35,-2415299.9999999884,-323899.9999999942,-1.0,-1.0,0.0,-1.0,0.0,0.0,25550.35,25453.18,2.0,-323899.9999999942,647799.9999999884,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0
6932.43,0,109,0.0,0.0,0,6932.200000000001,6941.87,6897.82,6619.275,0.0,-94399.999999996,6927.77,6934.17,6897.82,-17399.999999997817,346100.0000000058,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,-1.0
97.108,60,109,0.5555555555555556,1.0,5,96.644,96.4,97.501,97.95949999999999,0.0,70.79999999999984,96.84,96.638,97.3075,46.999999999999886,-19.950000000000045,1.0,1.0,-1.0,1.0,0.0,0.0,96.644,97.11728,0.02,46.399999999999864,-0.9279999999989741,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0
1.17896,72,109,0.6666666666666666,-1.0,6,1.1825350000000001,1.19295,1.183005,1.1776,0.0,-139.89999999999947,1.181305,1.1865350000000001,1.187655,-75.7500000000011,-86.94999999999897,-1.0,-1.0,1.0,-1.0,0.0,0.0,1.18254,1.17181,2.0,-35.799999999999166,71.4999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.36656,60,109,0.5555555555555556,-1.0,5,1.366905,1.3745699999999998,1.360385,1.34391,0.0,-80.0999999999985,1.365535,1.370525,1.363475,-39.64999999999996,30.850000000000044,-1.0,-1.0,1.0,-1.0,0.0,0.0,1.36691,1.36587,2.0,-3.5000000000007248,6.900000000000794,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
155.606,60,109,0.5555555555555556,1.0,5,155.1565,153.9385,155.7725,152.4665,0.0,166.74999999999898,155.35899999999998,154.79,155.65750000000003,81.60000000000025,-5.150000000003274,1.0,1.0,-1.0,1.0,0.0,0.0,155.1565,156.505,2.0,44.950000000000045,-89.90000000000009,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
0.69499,0,109,0.0,0.0,0,0.694075,0.70011,0.68767,0.67541,0.0,-51.20000000000013,0.69516,0.697015,0.691065,-20.250000000000547,39.24999999999956,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0
1.3679999999999999,60,109,0.5555555555555556,1.0,5,1.36452,1.35919,1.370505,1.38109,0.0,88.09999999999985,1.3669499999999999,1.359775,1.3663049999999999,82.24999999999926,16.95000000000002,1.0,1.0,-1.0,1.0,0.0,0.0,1.36452,1.37496,2.0,34.79999999999927,-69.60000000000078,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.77961,60,109,0.5555555555555556,1.0,5,0.776575,0.7710950000000001,0.78226,0.7868200000000001,0.0,85.1499999999994,0.778985,0.774005,0.77866,56.04999999999971,9.500000000000064,1.0,1.0,-1.0,1.0,0.0,0.0,0.77658,0.78568,2.0,30.29999999999977,-60.7000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
183.452,0,109,0.0,0.0,0,183.72899999999998,183.1755,184.324,178.914,0.0,27.649999999999864,183.541,183.72899999999998,184.324,-27.69999999999868,-87.20000000000141,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-1.0
212.647,72,109,0.6666666666666666,1.0,6,211.9955,211.374,212.222,206.2425,0.0,127.29999999999961,212.22,211.9955,212.222,65.14999999999986,42.499999999998295,1.0,1.0,0.0,1.0,0.0,0.0,212.222,213.497,2.0,42.499999999998295,-85.00000000000227,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
4664.12,60,109,0.5555555555555556,-1.0,5,4675.115,5000.335,4936.34,4454.755,0.0,-3362.1500000000015,4700.025,4774.045,5000.335,-1099.2500000000018,-3362.1500000000015,1.0,-1.0,1.0,-1.0,0.0,0.0,4675.115,4642.13,2.0,-109.94999999999891,219.89999999999782,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
49386.08,72,109,0.6666666666666666,1.0,6,48936.18,48936.18,48751.955,47043.979999999996,0.0,4499000.000000015,49086.325,48936.18,48963.98,4499000.000000015,4220999.999999985,1.0,0.0,1.0,1.0,0.0,0.0,48936.18,50285.88,2.0,4499000.000000015,-8997999.999999957,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
25768.16,48,109,0.4444444444444444,1.0,4,25451.79,25644.75,25550.35,24606.6,0.0,1234099.9999999986,25589.69,25451.79,25550.35,3163699.9999999898,2178100.000000013,1.0,-1.0,0.0,0.0,0.0,0.0,25644.75,26014.98,2.0,1234099.9999999986,-2468199.999999997,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
6979.22,60,109,0.5555555555555556,1.0,5,6915.9,6926.969999999999,6897.82,6678.745,0.0,522500.0000000091,6948.5,6915.9,6897.82,633200.0000000062,814000.0000000055,1.0,-1.0,0.0,1.0,0.0,0.0,6926.97,7083.72,2.0,522500.0,-1045000.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
97.567,72,109,0.6666666666666666,1.0,6,97.263,96.62049999999999,97.501,97.95949999999999,0.0,94.65000000000003,97.444,97.0235,97.1965,54.349999999999454,37.04999999999927,1.0,1.0,-1.0,1.0,0.0,0.0,97.501,97.56832,0.02,6.599999999998829,-0.13200000000068712,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
1.1823,0,109,0.0,0.0,0,1.18045,1.18862,1.183005,1.1776,0.0,-63.20000000000103,1.18045,1.1823649999999999,1.187655,-0.6499999999998174,-53.54999999999998,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0
1.36991,0,109,0.0,0.0,0,1.36785,1.37352,1.360385,1.34391,0.0,-36.10000000000113,1.36814,1.366905,1.363495,30.049999999999244,64.1500000000006,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0
155.746,60,109,0.5555555555555556,1.0,5,155.68900000000002,154.3635,155.7725,152.4665,0.0,138.25000000000216,155.8015,155.39350000000002,155.65750000000003,35.249999999999204,8.849999999998204,1.0,1.0,-1.0,1.0,0.0,0.0,155.689,155.86,2.0,5.700000000001637,-11.400000000000432,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0
0.70224,72,109,0.6666666666666666,1.0,6,0.69956,0.70011,0.68767,0.67541,0.0,21.299999999999653,0.70035,0.69928,0.692375,29.599999999999625,98.65000000000012,1.0,-1.0,1.0,1.0,0.0,0.0,0.70011,0.7065,2.0,21.299999999999653,-42.60000000000041,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
1.36403,0,109,0.0,0.0,0,1.36608,1.35919,1.370505,1.38109,0.0,48.400000000001775,1.36564,1.36636,1.3663049999999999,-23.299999999999432,-22.74999999999805,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0
0.77501,0,109,0.0,0.0,0,0.777135,0.772675,0.78226,0.7868200000000001,0.0,23.34999999999976,0.77632,0.77779,0.77849,-27.800000000000047,-34.80000000000039,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0
184.136,60,109,0.5555555555555556,1.0,5,183.7595,183.1755,184.324,178.914,0.0,96.04999999999961,183.9525,183.756,184.324,37.999999999999545,-18.80000000000166,1.0,1.0,0.0,1.0,0.0,0.0,183.7595,184.889,2.0,37.649999999999295,-75.30000000000143,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0
213.36,72,109,0.6666666666666666,1.0,6,212.961,211.747,212.222,206.2425,0.0,161.29999999999995,213.152,212.62,212.222,74.00000000000091,113.80000000000052,1.0,1.0,0.0,1.0,0.0,0.0,212.961,214.158,2.0,39.90000000000009,-79.79999999999734,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0
4938.79,0,109,0.0,0.0,0,4812.5,5000.335,4936.34,4454.755,0.0,-615.4500000000007,4937.265,4795.135,5000.335,1436.5499999999975,-615.4500000000007,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-1.0
49261.18,72,109,0.6666666666666666,1.0,6,49239.725,49021.005000000005,48751.955,47043.979999999996,0.0,2401749.999999956,49239.725,49171.15,49021.005000000005,900299.9999999884,2401749.999999956,0.0,1.0,1.0,1.0,0.0,0.0,49239.725,49304.09,2.0,214550.00000001746,-429099.99999996217,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
25296.26,72,109,0.6666666666666666,-1.0,6,25513.215,25619.690000000002,25550.35,24606.6,0.0,-3234300.000000039,25500.765,25513.215,25644.75,-2169550.0000000177,-3484900.000000016,-1.0,-1.0,1.0,-1.0,0.0,0.0,25513.215,24862.35,2.0,-2169550.0000000177,4339099.999999998,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
6910.43,0,109,0.0,0.0,0,6932.22,6921.37,6897.82,6678.745,0.0,-109399.999999996,6929.22,6932.22,6926.969999999999,-217899.99999999965,-165399.99999999054,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.0
97.364,0,109,0.0,0.0,0,97.5035,96.8605,97.501,97.95949999999999,0.0,50.35000000000025,97.4865,97.36500000000001,97.1805,-0.10000000000047748,18.350000000000932,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,-1.0
1.18036,60,109,0.5555555555555556,-1.0,5,1.18143,1.1875200000000001,1.183005,1.1776,0.0,-71.60000000000055,1.18087,1.180905,1.1905649999999999,-5.450000000000177,-102.04999999999798,-1.0,-1.0,1.0,0.0,0.0,0.0,1.18143,1.17822,2.0,-10.699999999999044,21.400000000000308,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
1.3649499999999999,60,109,0.5555555555555556,-1.0,5,1.36876,1.372835,1.360385,1.34391,0.0,-78.85000000000142,1.368535,1.36876,1.3675199999999998,-38.10000000000091,-25.699999999999612,-1.0,-1.0,1.0,-1.0,0.0,0.0,1.36876,1.35733,2.0,-38.10000000000091,76.1999999999996,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
156.903,72,109,0.6666666666666666,1.0,6,156.316,154.809,155.7725,152.4665,0.0,209.3999999999994,156.6445,156.233,155.65750000000003,66.99999999999875,124.54999999999643,1.0,1.0,-1.0,1.0,0.0,0.0,156.316,158.077,2.0,58.69999999999891,-117.40000000000066,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
0.69983,60,109,0.5555555555555556,1.0,5,0.7007099999999999,0.69953,0.68767,0.67541,0.0,2.9999999999996696,0.70035,0.7007099999999999,0.6963999999999999,-8.799999999999919,34.30000000000044,-1.0,1.0,1.0,1.0,0.0,0.0,0.69953,0.70043,2.0,2.9999999999996696,-6.000000000000449,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1.36622,0,109,0.0,0.0,0,1.3656199999999998,1.35919,1.370505,1.38109,0.0,70.30000000000092,1.3664049999999999,1.36572,1.36405,4.999999999999449,21.700000000000053,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0
0.77733,60,109,0.5555555555555556,1.0,5,0.775965,0.772675,0.78226,0.7868200000000001,0.0,46.54999999999965,0.776215,0.77637,0.77595,9.599999999999609,13.799999999999368,1.0,1.0,-1.0,1.0,0.0,0.0,0.77597,0.78006,2.0,13.599999999999168,-27.300000000000104,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
185.203,72,109,0.6666666666666666,1.0,6,184.59199999999998,183.6755,184.324,178.914,0.0,152.75000000000034,184.974,184.5,184.324,70.3000000000003,87.89999999999907,1.0,1.0,0.0,1.0,0.0,0.0,184.592,186.425,2.0,61.099999999999,-122.20000000000084,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
214.172,72,109,0.6666666666666666,1.0,6,214.08249999999998,212.51749999999998,212.2985,206.2425,0.0,165.4500000000013,214.311,213.9225,212.2985,24.94999999999834,187.3500000000007,1.0,1.0,0.0,1.0,0.0,0.0,214.0825,214.351,2.0,8.949999999998681,-17.900000000000205,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
4963.32,0,109,0.0,0.0,0,4971.805,4976.075000000001,4936.34,4454.755,0.0,-127.55000000001019,4957.549999999999,4971.805,5000.335,-84.85000000000582,-370.1500000000033,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,-1.0
49472.78,84,109,0.7777777777777778,1.0,7,49244.175,49025.455,48751.955,47043.979999999996,0.0,4473249.999999971,49385.25,49244.175,49025.455,2286049.999999959,4473249.999999971,1.0,1.0,1.0,1.0,0.0,0.0,49244.175,49929.99,2.0,2286049.999999959,-4572099.999999992,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
25031.36,72,109,0.6666666666666666,-1.0,6,25043.79,25374.14,25449.04,24606.6,0.0,-3427799.9999999884,24994.89,25284.489999999998,25449.04,-2531299.999999974,-4176800.000000003,-1.0,-1.0,0.0,-1.0,0.0,0.0,25043.79,25006.5,2.0,-124300.00000000291,248600.00000000582,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
6911.43,0,109,0.0,0.0,0,6889.620000000001,6920.32,6897.82,6678.745,0.0,-88899.99999999418,6887.22,6918.22,6925.92,-67899.99999999964,-144899.99999999782,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-1.0
97.65,72,109,0.6666666666666666,1.0,6,97.5085,96.934,97.501,97.95949999999999,0.0,71.60000000000082,97.55799999999999,97.5085,96.9915,14.150000000000773,65.85000000000036,1.0,1.0,-1.0,1.0,0.0,0.0,97.5085,97.65283,0.02,14.150000000000773,-0.2829999999988786,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0
1.17749,60,109,0.5555555555555556,-1.0,5,1.1798250000000001,1.184795,1.183005,1.1776,0.0,-73.05000000000118,1.1798250000000001,1.18008,1.19289,-25.900000000000922,-154.0000000000008,0.0,-1.0,1.0,-1.0,0.0,0.0,1.17983,1.17282,2.0,-23.400000000000087,46.69999999999952,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
1.35291,72,109,0.6666666666666666,-1.0,6,1.35904,1.363755,1.360385,1.34391,0.0,-108.44999999999993,1.355615,1.362305,1.3693,-93.95000000000041,-163.89999999999904,-1.0,-1.0,1.0,-1.0,0.0,0.0,1.35904,1.34065,2.0,-61.299999999999685,122.6000000000016,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
157.037,60,109,0.5555555555555556,1.0,5,156.9325,155.74900000000002,155.7725,152.4665,0.0,128.79999999999825,156.811,156.841,154.7135,19.599999999999795,232.34999999999957,-1.0,1.0,-1.0,1.0,0.0,0.0,156.9325,157.246,2.0,10.45000000000016,-20.90000000000032,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
0.69282,0,109,0.0,0.0,0,0.6967350000000001,0.697925,0.68767,0.67541,0.0,-51.05000000000026,0.6954899999999999,0.698165,0.6997599999999999,-53.45000000000044,-69.39999999999947,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-1.0
1.37094,60,109,0.5555555555555556,1.0,5,1.3680949999999998,1.36107,1.370505,1.38109,0.0,98.70000000000046,1.3680949999999998,1.367705,1.36103,32.35000000000099,99.10000000000085,0.0,1.0,-1.0,1.0,0.0,0.0,1.37051,1.37181,2.0,4.300000000001525,-8.699999999999264,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
0.77823,0,109,0.0,0.0,0,0.776445,0.7748550000000001,0.78226,0.7868200000000001,0.0,33.74999999999906,0.77628,0.776445,0.7710950000000001,17.849999999999255,71.34999999999891,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-1.0
184.907,0,109,0.0,0.0,0,185.026,184.34199999999998,184.324,178.914,0.0,56.500000000002615,184.91,185.026,183.6405,-11.899999999999977,126.65000000000077,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,-1.0
212.457,0,109,0.0,0.0,0,213.0475,213.139,212.2985,206.2425,0.0,-68.20000000000164,212.49,213.39,212.2985,-93.29999999999927,15.850000000000364,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,-1.0
4770.46,0,109,0.0,0.0,0,4891.605,4757.950000000001,4936.34,4454.755,0.0,125.09999999999309,4833.04,4911.950000000001,5000.335,-1414.900000000007,-2298.75,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,-1.0
48771.28,0,109,0.0,0.0,0,49179.165,49025.455,48751.955,47043.979999999996,0.0,-2541750.000000029,49064.045,49203.84,49025.455,-4325599.999999977,-2541750.000000029,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,-1.0
24334.86,72,109,0.6666666666666666,-1.0,6,24705.309999999998,25124.055,25276.155,24606.6,0.0,-7891949.999999997,24595.995000000003,24858.855,25276.155,-5239949.99999999,-9412949.999999983,-1.0,-1.0,0.0,-1.0,0.0,0.0,24705.31,23593.96,2.0,-3704500.0000000075,7409000.000000015,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0
6762.33,72,109,0.6666666666666666,-1.0,6,6839.68,6882.4,6888.0,6678.745,0.0,-1200699.9999999972,6809.9,6851.700000000001,6888.0,-893700.000000008,-1256700.0000000007,-1.0,-1.0,0.0,-1.0,0.0,0.0,6839.68,6607.63,2.0,-773500.0000000036,1546999.9999999981,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0
97.97,72,109,0.6666666666666666,1.0,6,97.7625,97.28649999999999,97.501,97.95949999999999,0.0,68.35000000000093,97.78999999999999,97.685,96.7525,28.49999999999966,121.75000000000011,1.0,1.0,-1.0,1.0,0.0,0.0,97.7625,97.97415,0.02,20.749999999999602,-0.4149999999995657,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0
1.1813500000000001,60,109,0.5555555555555556,1.0,5,1.1795849999999999,1.180175,1.183005,1.1776,0.0,11.750000000001481,1.180925,1.1795849999999999,1.192425,17.650000000002386,-110.74999999999946,1.0,-1.0,1.0,1.0,0.0,0.0,1.18017,1.1837,2.0,11.800000000001809,-23.499999999998522,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0
1.36082,0,109,0.0,0.0,0,1.3565749999999999,1.3620700000000001,1.360385,1.34391,0.0,-12.500000000001954,1.3602400000000001,1.3565749999999999,1.36884,42.45000000000054,-80.20000000000138,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,-1.0
157.222,72,109,0.6666666666666666,1.0,6,156.8785,156.238,155.7725,152.4665,0.0,98.40000000000089,157.0135,156.9205,154.7135,30.150000000000432,250.8499999999998,1.0,1.0,-1.0,1.0,0.0,0.0,156.8785,157.909,2.0,34.35000000000059,-68.69999999999834,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0
0.70167,72,109,0.6666666666666666,1.0,6,0.696075,0.697355,0.687835,0.67541,0.0,43.15000000000069,0.70036,0.696075,0.69954,55.950000000000166,21.299999999999653,1.0,-1.0,1.0,1.0,0.0,0.0,0.69735,0.7103,2.0,43.1999999999999,-86.30000000000027,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0
1.36584,72,109,0.6666666666666666,-1.0,6,1.36744,1.36744,1.370505,1.38109,0.0,-16.00000000000046,1.364805,1.36744,1.36103,-16.00000000000046,48.09999999999981,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.36744,1.36264,2.0,-16.00000000000046,31.999999999998696,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0
0.77573,84,109,0.7777777777777778,-1.0,7,0.776825,0.77779,0.78226,0.7868200000000001,0.0,-20.599999999999508,0.77661,0.776395,0.7710950000000001,-6.649999999999157,46.34999999999945,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.77682,0.77354,2.0,-10.899999999999244,21.900000000000254,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
185.731,72,109,0.6666666666666666,1.0,6,185.0725,184.5635,184.324,178.914,0.0,116.74999999999898,185.5105,185.0725,183.9355,65.85000000000036,179.5500000000004,1.0,1.0,-1.0,1.0,0.0,0.0,185.0725,187.048,2.0,65.85000000000036,-131.70000000000073,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0
213.952,72,109,0.6666666666666666,1.0,6,212.8245,213.29950000000002,212.2985,206.2425,0.0,65.2499999999975,213.577,212.8245,212.4025,112.74999999999977,154.94999999999948,1.0,-1.0,1.0,1.0,0.0,0.0,213.2995,215.257,2.0,65.25000000000034,-130.50000000000068,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0
4960.19,72,109,0.6666666666666666,1.0,6,4811.135,4844.145,4953.860000000001,4454.755,0.0,1160.4499999999916,4932.795,4811.135,5000.335,1490.5499999999938,-401.45000000000437,1.0,-1.0,1.0,1.0,0.0,0.0,4953.86,4972.85,2.0,63.29999999999927,-126.60000000000764,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0
50096.38,72,109,0.6666666666666666,1.0,6,49392.83,49392.83,48997.575,47043.979999999996,0.0,7035499.999999956,49643.03,49392.83,49285.08,7035499.999999956,8112999.999999956,1.0,0.0,1.0,1.0,0.0,0.0,49392.83,51503.48,2.0,7035499.999999956,-14071000.000000058,0.0,0.0,0.0,1.0,0.0,4.0,2.0,-1.0
25006.26,0,109,0.0,0.0,0,24636.665,25029.55,25181.65,24606.6,0.0,-232900.00000000873,24866.705,24636.665,25181.65,3695949.9999999753,-1753900.0000000305,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,-1.0
6922.62,60,109,0.5555555555555556,1.0,5,6836.8,6865.82,6871.42,6678.745,0.0,568000.0000000019,6884.85,6836.8,6871.42,858199.9999999971,511999.9999999982,1.0,-1.0,0.0,1.0,0.0,0.0,6871.42,7025.02,2.0,511999.9999999982,-1024000.0000000055,0.0,0.0,0.0,1.0,0.0,4.0,2.0,-1.0
97.656,0,109,0.0,0.0,0,97.762,97.63550000000001,97.501,97.95949999999999,0.0,2.049999999999841,97.67699999999999,97.762,96.7525,-10.599999999999454,90.35000000000082,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,-1.0
1.19134,84,109,0.7777777777777778,1.0,7,1.186815,1.1846,1.183005,1.1776,0.0,67.39999999999968,1.1904,1.18561,1.1904949999999999,57.300000000000125,8.450000000002067,1.0,1.0,1.0,1.0,0.0,0.0,1.18681,1.20039,2.0,45.30000000000145,-90.50000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.36984,84,109,0.7777777777777778,1.0,7,1.36432,1.3620700000000001,1.360385,1.34391,0.0,77.69999999999833,1.36606,1.36358,1.3677899999999998,62.599999999999326,20.500000000001073,1.0,1.0,1.0,1.0,0.0,0.0,1.36432,1.38088,2.0,55.19999999999969,-110.40000000000161,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
155.873,60,109,0.5555555555555556,-1.0,5,156.587,156.587,155.7725,152.4665,0.0,-71.39999999999986,155.95350000000002,156.587,154.91,-71.39999999999986,96.29999999999939,-1.0,0.0,-1.0,-1.0,0.0,0.0,156.587,154.445,2.0,-71.39999999999986,142.79999999999973,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
0.70932,84,109,0.7777777777777778,1.0,7,0.705225,0.69977,0.6880649999999999,0.6780649999999999,0.0,95.49999999999947,0.707375,0.703265,0.69977,60.549999999999216,95.49999999999947,1.0,1.0,1.0,1.0,0.0,0.0,0.70522,0.71751,2.0,40.99999999999993,-81.9000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.3556599999999999,84,109,0.7777777777777778,-1.0,7,1.3613,1.36385,1.370505,1.38109,0.0,-81.90000000000141,1.358305,1.36216,1.3602949999999998,-65.00000000000172,-46.34999999999945,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.3613,1.34438,2.0,-56.400000000000894,112.79999999999957,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.76614,84,109,0.7777777777777778,-1.0,7,0.771455,0.772275,0.78226,0.78644,0.0,-61.350000000000016,0.768025,0.7721100000000001,0.77117,-59.70000000000031,-50.29999999999979,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.77146,0.75551,2.0,-53.19999999999992,106.30000000000028,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
185.702,72,109,0.6666666666666666,1.0,6,185.5445,184.978,184.324,178.988,0.0,72.39999999999895,185.5765,185.5445,184.1535,15.749999999999886,154.849999999999,1.0,1.0,-1.0,1.0,0.0,0.0,185.5445,186.017,2.0,15.749999999999886,-31.499999999999773,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
213.523,60,109,0.5555555555555556,1.0,5,213.27300000000002,213.29950000000002,212.2985,206.2425,0.0,22.349999999997294,212.86950000000002,213.27300000000002,212.51749999999998,24.999999999997158,100.5500000000012,-1.0,-1.0,1.0,1.0,0.0,0.0,213.2995,213.97,2.0,22.350000000000136,-44.70000000000027,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
5065.28,84,109,0.7777777777777778,1.0,7,5011.495,4871.4349999999995,4973.955,4454.755,0.0,1938.4500000000025,5040.73,4969.075,5000.335,962.0499999999993,649.4499999999971,1.0,1.0,1.0,1.0,0.0,0.0,5011.495,5172.85,2.0,537.8499999999985,-1075.7000000000062,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
50123.78,72,109,0.6666666666666666,1.0,6,50045.19,49436.445,49289.145000000004,47541.305,0.0,6873349.999999992,50020.75,49610.945,49328.695,5128349.999999992,7950849.999999992,-1.0,1.0,1.0,1.0,0.0,0.0,50045.19,50280.96,2.0,785899.9999999651,-1571800.0000000028,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
