is_forex,is_jpy_pair,is_xau,is_xag,is_index,is_crypto,is_dxy,session_asian,session_london,session_ny,killzone_asian_open,killzone_london_open,killzone_london_close,killzone_ny_open,killzone_ny_close,day_monday,day_tuesday,day_wednesday,day_thursday,day_friday,hour_sin,hour_cos,dxy_price,dxy_kj_h1,dxy_vs_kj_h1,dxy_vs_price_ratio,dxy_kj_h1_norm,dxy_divergence,dxy_trend,dxy_trend_x_bias,news_count,is_high_news_day,ou_score,hurst_h,mc_p_sl,mc_p_tp,garch_persistence,garch_long_run_vol,garch_half_life,garch_forecast_vol_1,price,score,max_score,score_pct,bias,alignment,sl,tp,rr,kj_h1,d_kj_h1,kj_m30,d_kj_m30,kj_m15,d_kj_m15,kj_m5,d_kj_m5,kj_h4,d_kj_h4,kj_d1,d_kj_d1,tk_h1,d_tk_h1,tk_m30,d_tk_m30,tk_m15,d_tk_m15,tk_m5,d_tk_m5,tk_h4,d_tk_h4,tk_d1,d_tk_d1,tkx_h1,tkx_h4,tkx_d1,tkx_w1,tkx_mn,kumo_h1,kumo_h4,kumo_d1,kumo_w1,kumo_mn,kj_m30_cross_bear,kj_m30_cross_bull,tk_m30_cross_bear,tk_m30_cross_bull,kj_m15_cross_bear,kj_m15_cross_bull,tk_m15_cross_bear,tk_m15_cross_bull,kj_m5_cross_bear,kj_m5_cross_bull,tk_m5_cross_bear,tk_m5_cross_bull,flat_h1,flat_h4,fvg_active_count,ob_h1_bear_level,ob_h1_bull_level,ob_h4_bear_level,ob_h4_bull_level,ob_d1_bear_level,ob_d1_bull_level,asian_high_swept,asian_low_swept,london_high_swept,london_low_swept,swept_both,vol_hvn_h1,vol_lvn_h1,vol_hvn_h4,vol_lvn_h4,vol_hvn_d1,vol_lvn_d1,mss_h1_bull,mss_h1_bear,mss_h4_bull,mss_h4_bear,mss_d1_bull,mss_d1_bear,compression_pips,tkx_h1_conflict,outcome
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,107.66,100.76,6.8999999999999915,0.0376905357055335,0.06409065576815894,1.0,1.0,1.0,0,0.0,4.10868728729115,0.6687891655170567,0.9916,0.0084,0.708317,0.00176124,2.01,0.001331014334056076,2856.42,60.0,109.0,0.5504587155963303,1.0,5.0,2853.635,2861.99,2.0,2853.635,27.849999999998545,0.0,0.0,0.0,0.0,0.0,0.0,2827.135,292.84999999999854,2748.43,1079.9000000000024,2849.4700000000003,69.49999999999818,0.0,0.0,0.0,0.0,0.0,0.0,2858.13,-17.100000000000364,2806.3,501.1999999999989,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2807.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,107.66,100.76,6.8999999999999915,0.002410261094454653,0.06409065576815894,1.0,1.0,1.0,0,0.0,2.3476391903074876,0.8156235299708122,1.0,0.0,0.946734,0.00180311,12.66,0.0017503290252947434,44667.36,60.0,109.0,0.5504587155963303,1.0,5.0,44432.41,45137.26,2.0,44791.36,-1240000.0,0.0,0.0,0.0,0.0,0.0,0.0,44432.41,2349499.999999971,43398.11,12692500.0,44759.81,-924499.9999999709,0.0,0.0,0.0,0.0,0.0,0.0,44692.259999999995,-248999.9999999418,44438.36,2290000.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43868.66,44913.36,43935.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,107.66,100.76,6.8999999999999915,0.004953816223817153,0.06409065576815894,1.0,1.0,1.0,0,0.0,26.886864542734816,0.7359345286791483,1.0,0.0,0.943691,0.002291,11.96,0.00228313471447485,21732.74,84.0,109.0,0.7706422018348624,1.0,7.0,21680.1,21838.02,2.0,21680.1,526400.0000000305,0.0,0.0,0.0,0.0,0.0,0.0,21355.4,3773400.0000000014,21236.25,4964900.000000016,21693.199999999997,395400.0000000451,0.0,0.0,0.0,0.0,0.0,0.0,21550.55,1821900.0000000233,21238.75,4939900.000000016,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21286.95,21846.55,21128.35,22106.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,107.66,100.76,6.8999999999999915,0.01773792812563844,0.06409065576815894,1.0,1.0,1.0,0,0.0,23.532823159468588,0.7953104445302366,1.0,0.0,0.957845,0.00185061,16.09,0.0020446573555041162,6069.48,72.0,109.0,0.6605504587155964,1.0,6.0,6064.52,6079.4,2.0,6064.52,49599.99999999127,0.0,0.0,0.0,0.0,0.0,0.0,6013.764999999999,557150.0000000014,5948.870000000001,1206099.9999999877,6064.52,49599.99999999127,0.0,0.0,0.0,0.0,0.0,0.0,6039.219999999999,302600.0000000022,6013.764999999999,557150.0000000014,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5993.02,6109.22,5932.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,108.06,100.76,7.299999999999997,104.65150062465499,0.06755506200259112,0.0,1.0,-1.0,0,0.0,53.43428244237457,0.5919707043321669,0.5964,0.325,0.758484,0.000846,2.51,0.0006713173637607094,1.03257,60.0,109.0,0.5504587155963303,-1.0,5.0,1.03423,1.02925,2.0,1.035765,-31.95000000000059,0.0,0.0,0.0,0.0,0.0,0.0,1.03423,-16.599999999999948,1.03553,-29.600000000000737,1.035765,-31.95000000000059,0.0,0.0,0.0,0.0,0.0,0.0,1.035765,-31.95000000000059,1.0351849999999998,-26.14999999999812,0.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,108.06,100.76,7.299999999999997,87.15148680146139,0.06755506200259112,0.0,1.0,0.0,0,0.0,34.999035991487744,0.6763077289835676,0.0,0.0,0.842342,0.00105252,4.04,0.0008162258830558796,1.23991,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24335,-34.399999999998876,0.0,0.0,0.0,0.0,0.0,0.0,1.244265,-43.54999999999887,1.23376,61.500000000000995,1.24335,-34.399999999998876,0.0,0.0,0.0,0.0,0.0,0.0,1.242565,-26.54999999999852,1.239925,-0.14999999999876223,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,108.06,100.76,7.299999999999997,0.7135546325583239,0.06755506200259112,1.0,1.0,-1.0,0,0.0,17.62686003992512,0.4219135325895145,0.463,0.537,0.455,0.00130787,0.88,0.0013058561573129454,151.439,72.0,109.0,0.6605504587155964,-1.0,6.0,151.6795,150.958,2.0,151.67950000000002,-24.05000000000257,0.0,0.0,0.0,0.0,0.0,0.0,153.2245,-178.55000000000132,154.9025,-346.35000000000105,151.67950000000002,-24.05000000000257,0.0,0.0,0.0,0.0,0.0,0.0,151.80599999999998,-36.69999999999902,153.452,-201.30000000000052,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,156.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,108.06,100.76,7.299999999999997,172.3664901422829,0.06755506200259112,0.0,1.0,0.0,0,0.0,20.07966624278883,0.4575381865729751,0.0,0.0,0.545045,0.00103336,1.14,0.0009624650465787981,0.62692,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627655,-7.3499999999993015,0.0,0.0,0.0,0.0,0.0,0.0,0.62201,49.10000000000081,0.620905,60.14999999999993,0.627655,-7.3499999999993015,0.0,0.0,0.0,0.0,0.0,0.0,0.627655,-7.3499999999993015,0.61939,75.30000000000037,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61399,0.63777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,108.06,100.76,7.299999999999997,75.59127825229271,0.06755506200259112,0.0,1.0,-1.0,0,0.0,31.29631819681615,0.5079532166747297,0.6214,0.3784,0.75522,0.0008265,2.47,0.000843505095070128,1.42953,60.0,109.0,0.5504587155963303,-1.0,5.0,1.43093,1.42673,2.0,1.43093,-14.000000000000679,0.0,0.0,0.0,0.0,0.0,0.0,1.44863,-191.00000000000117,1.45271,-231.79999999999978,1.43093,-14.000000000000679,0.0,0.0,0.0,0.0,0.0,0.0,1.4319,-23.699999999999832,1.453135,-236.05000000000098,0.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,108.06,100.76,7.299999999999997,118.74725274725274,0.06755506200259112,1.0,1.0,1.0,0,0.0,31.47791402188413,0.5725561462990142,0.489,0.2162,0.769595,0.00077293,2.65,0.0006307042344695138,0.91,72.0,109.0,0.6605504587155964,1.0,6.0,0.90827,0.91345,2.0,0.9073,27.000000000000355,0.0,0.0,0.0,0.0,0.0,0.0,0.9081699999999999,18.30000000000109,0.9082749999999999,17.250000000000874,0.907485,25.15000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.9073,27.000000000000355,0.909905,0.9500000000006725,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,108.06,100.76,7.299999999999997,0.69104885176919,0.06755506200259112,1.0,1.0,-1.0,0,0.0,5.052964245559765,0.45001640735570975,0.457,0.543,0.455,0.00129078,0.88,0.0012887360077204432,156.371,84.0,109.0,0.7706422018348624,-1.0,7.0,156.938,155.237,2.0,156.938,-56.699999999997885,0.0,0.0,0.0,0.0,0.0,0.0,158.28,-190.89999999999918,160.204,-383.29999999999984,156.88400000000001,-51.30000000000052,0.0,0.0,0.0,0.0,0.0,0.0,157.0135,-64.24999999999841,159.27949999999998,-290.8499999999975,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,108.06,100.76,7.299999999999997,0.5754851628570821,0.06755506200259112,1.0,1.0,-1.0,0,0.0,9.108327500551185,0.48983934987971267,0.4538,0.5462,0.455,0.0014665,0.88,0.001462786242252603,187.772,84.0,109.0,0.7706422018348624,-1.0,7.0,188.3095,186.697,2.0,188.3095,-53.750000000002274,0.0,0.0,0.0,0.0,0.0,0.0,190.10649999999998,-233.44999999999914,192.648,-487.6000000000005,188.296,-52.40000000000009,0.0,0.0,0.0,0.0,0.0,0.0,188.401,-62.90000000000191,190.5335,-276.1500000000012,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,108.06,100.76,7.299999999999997,0.03777436754326784,0.06755506200259112,1.0,1.0,1.0,0,0.0,6.49001405301289,0.533208269750401,0.9916,0.0084,0.697206,0.00174467,1.92,0.0013974583650763796,2860.67,72.0,109.0,0.6605504587155964,1.0,6.0,2846.96,2888.09,2.0,2868.5150000000003,-78.45000000000255,0.0,0.0,0.0,0.0,0.0,0.0,2846.96,137.10000000000036,2750.705,1099.6500000000015,2869.605,-89.34999999999945,0.0,0.0,0.0,0.0,0.0,0.0,2860.4049999999997,2.650000000003274,2810.74,499.3000000000029,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,108.06,100.76,7.299999999999997,0.0024387403587832566,0.06755506200259112,0.0,1.0,0.0,0,0.0,58.80300411305327,0.8762703648766408,0.0,0.0,0.455,0.00137784,0.88,0.0013731958523421407,44309.76,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,44562.259999999995,-2524999.9999999274,0.0,0.0,0.0,0.0,0.0,0.0,44455.759999999995,-1459999.9999999274,43398.11,9116500.000000015,44562.259999999995,-2524999.9999999274,0.0,0.0,0.0,0.0,0.0,0.0,44663.259999999995,-3534999.9999999274,44438.36,-1285999.9999999856,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44847.96,0.0,44812.35,43935.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,108.06,100.76,7.299999999999997,0.005028984374127398,0.06755506200259112,0.0,1.0,0.0,0,0.0,44.95742113686319,0.704918916931449,0.0,0.0,0.508846,0.00195147,1.03,0.0018749075707521034,21487.44,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,21664.35,-1769099.9999999986,0.0,0.0,0.0,0.0,0.0,0.0,21434.4,530399.9999999723,21236.25,2511899.999999987,21664.35,-1769099.9999999986,0.0,0.0,0.0,0.0,0.0,0.0,21664.35,-1769099.9999999986,21366.9,1205399.9999999723,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21869.55,0.0,21807.75,0.0,22106.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,108.06,100.76,7.299999999999997,0.017926403206380913,0.06755506200259112,0.0,1.0,0.0,0,0.0,40.89192992822051,0.7913693772785736,0.0,0.0,0.831231,0.00146114,3.75,0.0010303489800685137,6027.98,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,6059.57,-315900.00000000146,0.0,0.0,0.0,0.0,0.0,0.0,6011.120000000001,168599.99999998763,5948.870000000001,791099.9999999877,6059.57,-315900.00000000146,0.0,0.0,0.0,0.0,0.0,0.0,6059.57,-315900.00000000146,6013.764999999999,142150.00000000146,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.22,0.0,6112.91,5932.32,6074.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,108.31,100.76,7.549999999999997,105.09310020279253,0.06970732157695501,0.0,1.0,-1.0,0,0.0,10.901132882556162,0.7570281861605699,0.584,0.416,0.932644,0.00086441,9.94,0.0005153461078541305,1.03061,72.0,109.0,0.6605504587155964,-1.0,6.0,1.03105,1.02973,2.0,1.03105,-4.3999999999999595,0.0,0.0,0.0,0.0,0.0,0.0,1.036245,-56.35000000000056,1.03553,-49.20000000000036,1.0315349999999999,-9.249999999998426,0.0,0.0,0.0,0.0,0.0,0.0,1.0346250000000001,-40.150000000001015,1.03392,-33.09999999999924,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03877,0.0,1.04217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,108.31,100.76,7.549999999999997,87.5890568265444,0.06970732157695501,0.0,1.0,-1.0,0,0.0,24.293992490398875,0.6774513804947464,0.607,0.3306,0.881757,0.00099566,5.51,0.0006011358789805541,1.23657,60.0,109.0,0.5504587155963303,-1.0,5.0,1.23923,1.23126,2.0,1.239225,-26.55000000000074,0.0,0.0,0.0,0.0,0.0,0.0,1.24549,-89.20000000000039,1.23376,28.099999999999792,1.2381,-15.300000000000313,0.0,0.0,0.0,0.0,0.0,0.0,1.2426849999999998,-61.149999999998705,1.239925,-33.54999999999997,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24294,0.0,1.24609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,108.31,100.76,7.549999999999997,0.7125986065147737,0.06970732157695501,1.0,1.0,-1.0,0,0.0,9.12935393593318,0.5446955103784432,0.4672,0.5328,0.468354,0.00127902,0.91,0.0012600245174948805,151.993,60.0,109.0,0.5504587155963303,-1.0,5.0,153.0945,149.79,2.0,151.8635,12.950000000000728,0.0,0.0,0.0,0.0,0.0,0.0,153.09449999999998,-110.14999999999873,154.9025,-290.95000000000084,151.8275,16.550000000000864,0.0,0.0,0.0,0.0,0.0,0.0,151.73250000000002,26.049999999997908,153.40550000000002,-141.25000000000227,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,108.31,100.76,7.549999999999997,172.5395864529901,0.06970732157695501,1.0,1.0,1.0,0,0.0,3.9762063258242173,0.6942940629955854,0.376,0.0926,0.533934,0.0010494,1.1,0.0009701471417252113,0.62774,72.0,109.0,0.6605504587155964,1.0,6.0,0.62624,0.63074,2.0,0.6262399999999999,15.000000000000568,0.0,0.0,0.0,0.0,0.0,0.0,0.62583,19.099999999999675,0.620905,68.34999999999924,0.627925,-1.8499999999999073,0.0,0.0,0.0,0.0,0.0,0.0,0.6268849999999999,8.550000000000502,0.61939,83.49999999999969,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61399,0.63777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,108.31,100.76,7.549999999999997,75.65449414657316,0.06970732157695501,0.0,1.0,-1.0,0,0.0,14.536528699349796,0.7128440275134298,0.592,0.408,0.845682,0.0008583,4.14,0.0007085493446652761,1.43164,60.0,109.0,0.5504587155963303,-1.0,5.0,1.43252,1.42988,2.0,1.43252,-8.799999999999919,0.0,0.0,0.0,0.0,0.0,0.0,1.43313,-14.899999999999913,1.45271,-210.69999999999922,1.432485,-8.449999999999847,0.0,0.0,0.0,0.0,0.0,0.0,1.4324949999999999,-8.549999999998281,1.453135,-214.95000000000041,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,108.31,100.76,7.549999999999997,118.84306044745823,0.06970732157695501,1.0,1.0,1.0,0,0.0,35.14931828687486,0.6514312214254158,0.6162,0.3514,0.656374,0.0006263,1.65,0.0005073176069172222,0.91137,84.0,109.0,0.7706422018348624,1.0,7.0,0.91057,0.91297,2.0,0.91057,8.00000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.90619,51.79999999999963,0.9082749999999999,30.9500000000007,0.910705,6.650000000000267,0.0,0.0,0.0,0.0,0.0,0.0,0.90828,30.90000000000037,0.909905,14.650000000000496,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.90682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
