is_forex,is_jpy_pair,is_xau,is_xag,is_index,is_crypto,is_dxy,session_asian,session_london,session_ny,killzone_asian_open,killzone_london_open,killzone_london_close,killzone_ny_open,killzone_ny_close,day_monday,day_tuesday,day_wednesday,day_thursday,day_friday,hour_sin,hour_cos,dxy_price,dxy_kj_h1,dxy_vs_kj_h1,news_count,is_high_news_day,price,score,max_score,score_pct,bias,alignment,sl,tp,rr,kj_h1,d_kj_h1,kj_m30,d_kj_m30,kj_m15,d_kj_m15,kj_m5,d_kj_m5,kj_h4,d_kj_h4,kj_d1,d_kj_d1,tk_h1,d_tk_h1,tk_m30,d_tk_m30,tk_m15,d_tk_m15,tk_m5,d_tk_m5,tk_h4,d_tk_h4,tk_d1,d_tk_d1,tkx_h1,tkx_h4,tkx_d1,tkx_w1,tkx_mn,kumo_h1,kumo_h4,kumo_d1,kumo_w1,kumo_mn,kj_m30_cross_bear,kj_m30_cross_bull,tk_m30_cross_bear,tk_m30_cross_bull,kj_m15_cross_bear,kj_m15_cross_bull,tk_m15_cross_bear,tk_m15_cross_bull,kj_m5_cross_bear,kj_m5_cross_bull,tk_m5_cross_bear,tk_m5_cross_bull,flat_h1,flat_h4,fvg_active_count,ob_h1_bear_level,ob_h1_bull_level,ob_h4_bear_level,ob_h4_bull_level,ob_d1_bear_level,ob_d1_bull_level,asian_high_swept,asian_low_swept,london_high_swept,london_low_swept,swept_both,vol_hvn_h1,vol_lvn_h1,vol_hvn_h4,vol_lvn_h4,vol_hvn_d1,vol_lvn_d1,mss_h1_bull,mss_h1_bear,mss_h4_bull,mss_h4_bear,mss_d1_bull,mss_d1_bear,compression_pips,tkx_h1_conflict,outcome
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,25227.86,60.0,109.0,0.5504587155963303,-1.0,5.0,25376.53,24930.52,2.0,25376.53,-1486699.9999999825,0.0,0.0,0.0,0.0,0.0,0.0,25468.18,-2403199.999999997,25184.0,438600.0000000058,25364.455,-1365950.0000000116,0.0,0.0,0.0,0.0,0.0,0.0,25402.03,-1741699.9999999825,25190.725,371350.0000000204,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,6848.02,60.0,109.0,0.5504587155963303,-1.0,5.0,6875.55,6792.96,2.0,6875.549999999999,-275299.99999998836,0.0,0.0,0.0,0.0,0.0,0.0,6894.25,-462299.99999999563,6801.15,468700.00000000803,6874.32,-262999.9999999927,0.0,0.0,0.0,0.0,0.0,0.0,6879.049999999999,-310299.99999998836,6830.6,174200.00000000073,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,98.256,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,98.28399999999999,-2.7999999999991587,0.0,0.0,0.0,0.0,0.0,0.0,98.164,9.199999999999875,98.992,-73.60000000000042,98.327,-7.099999999999795,0.0,0.0,0.0,0.0,0.0,0.0,98.213,4.300000000000637,98.2405,1.5500000000002956,1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,1.17203,60.0,109.0,0.5504587155963303,-1.0,5.0,1.1739,1.16829,2.0,1.1739,-18.700000000000383,0.0,0.0,0.0,0.0,0.0,0.0,1.175385,-33.54999999999997,1.16776,42.69999999999996,1.17343,-14.000000000000679,0.0,0.0,0.0,0.0,0.0,0.0,1.1739,-18.700000000000383,1.175545,-35.15000000000157,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,1.3459400000000001,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34677,-8.299999999998864,0.0,0.0,0.0,0.0,0.0,0.0,1.34659,-6.499999999998174,1.3329,130.40000000000163,1.347185,-12.449999999999406,0.0,0.0,0.0,0.0,0.0,0.0,1.345165,7.750000000001922,1.34453,14.100000000001334,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,156.827,72.0,109.0,0.6605504587155964,1.0,6.0,156.757,156.967,2.0,156.757,6.999999999999318,0.0,0.0,0.0,0.0,0.0,0.0,156.37099999999998,45.60000000000173,156.04649999999998,78.05000000000177,156.757,6.999999999999318,0.0,0.0,0.0,0.0,0.0,0.0,156.757,6.999999999999318,156.598,22.8999999999985,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,0.66932,60.0,109.0,0.5504587155963303,1.0,5.0,0.66859,0.67078,2.0,0.66859,7.300000000000084,0.0,0.0,0.0,0.0,0.0,0.0,0.66934,-0.20000000000020002,0.65957,97.50000000000037,0.6687449999999999,5.750000000001032,0.0,0.0,0.0,0.0,0.0,0.0,0.6683250000000001,9.949999999999681,0.66637,29.50000000000008,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,1.37298,60.0,109.0,0.5504587155963303,1.0,5.0,1.3724,1.37415,2.0,1.372395,5.850000000000577,0.0,0.0,0.0,0.0,0.0,0.0,1.3695050000000002,34.74999999999895,1.38737,-143.89999999999904,1.3734250000000001,-4.450000000000287,0.0,0.0,0.0,0.0,0.0,0.0,1.371795,11.849999999999916,1.372405,5.749999999999922,1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,0.7924,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7921,2.9999999999996696,0.0,0.0,0.0,0.0,0.0,0.0,0.79077,16.300000000000203,0.7973399999999999,-49.399999999999444,0.79172,6.800000000000139,0.0,0.0,0.0,0.0,0.0,0.0,0.792125,2.7500000000002522,0.791175,12.250000000000316,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,183.808,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,184.06349999999998,-25.549999999998363,0.0,0.0,0.0,0.0,0.0,0.0,183.915,-10.699999999999932,182.5,130.79999999999927,183.9125,-10.45000000000016,0.0,0.0,0.0,0.0,0.0,0.0,184.06349999999998,-25.549999999998363,183.51299999999998,29.50000000000159,-1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,211.081,72.0,109.0,0.6605504587155964,1.0,6.0,210.876,211.491,2.0,211.085,-0.40000000000190994,0.0,0.0,0.0,0.0,0.0,0.0,210.876,20.49999999999841,208.387,269.39999999999884,211.171,-9.000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,210.8875,19.350000000000023,209.7505,133.05000000000007,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,4330.51,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,4353.4,-228.89999999999418,0.0,0.0,0.0,0.0,0.0,0.0,4412.15,-816.3999999999942,4339.505,-89.94999999999891,4355.9400000000005,-254.3000000000029,0.0,0.0,0.0,0.0,0.0,0.0,4352.665,-221.54999999999745,4412.15,-816.3999999999942,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,48342.98,48.0,109.0,0.44036697247706424,1.0,4.0,48290.805,48447.33,2.0,48109.85,2331300.0000000466,0.0,0.0,0.0,0.0,0.0,0.0,48290.805,521750.0000000291,47993.93,3490500.000000029,48109.85,2331300.0000000466,0.0,0.0,0.0,0.0,0.0,0.0,48109.85,2331300.0000000466,48281.994999999995,609850.0000000786,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,100.747,100.76,-0.01300000000000523,0,0.0,25202.86,60.0,109.0,0.5504587155963303,-1.0,5.0,25244.25,25120.08,2.0,25334.15,-1312900.0000000088,0.0,0.0,0.0,0.0,0.0,0.0,25394.0,-1911399.9999999942,25244.25,-413899.9999999942,25334.15,-1312900.0000000088,0.0,0.0,0.0,0.0,0.0,0.0,25334.15,-1312900.0000000088,25340.73,-1378699.9999999898,0.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
